# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.752, -1.258 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.7520131"""," ""lon"": ""-1.2578499"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,GHI,DHI,,,,,,,,,,,
13/01/2019 1:00,13/01/2019 1:00,0,0,0,8.255,0,0,,,,,,,,,,,
13/01/2019 2:00,13/01/2019 2:00,0,0,0,8.27,0,0,,,,,,,,,,,
13/01/2019 3:00,13/01/2019 3:00,0,0,0,8.31,0,0,,,,,,,,,,,
13/01/2019 4:00,13/01/2019 4:00,0,0,0,8.201,0,0,,,,,,,,,,,
13/01/2019 5:00,13/01/2019 5:00,0,0,0,8.098,0,0,,,,,,,,,,,
13/01/2019 6:00,13/01/2019 6:00,0,0,0,8.05,0,0,,,,,,,,,,,
13/01/2019 7:00,13/01/2019 7:00,0,0,0,8.005,0,0,,,,,,,,,,,
13/01/2019 8:00,13/01/2019 8:00,0.004,0.003,0.011,7.999,0.014,0.003,,,,,,,,,,,
13/01/2019 9:00,13/01/2019 9:00,0.029,0.006,0.039,8.242,0.045,0.006,,,,,,,,,,,
13/01/2019 10:00,13/01/2019 10:00,0.079,0.019,0.081,8.669,0.1,0.019,,,,,,,,,,,
13/01/2019 11:00,13/01/2019 11:00,0.144,0.051,0.118,9.213,0.169,0.051,,,,,,,,,,,
13/01/2019 12:00,13/01/2019 12:00,0.178,0.077,0.129,9.748,0.206,0.077,,,,,,,,,,,
13/01/2019 13:00,13/01/2019 13:00,0.111,0.035,0.1,9.957,0.135,0.035,,,,,,,,,,,
13/01/2019 14:00,13/01/2019 14:00,0.039,0.008,0.049,9.738,0.057,0.008,,,,,,,,,,,
13/01/2019 15:00,13/01/2019 15:00,0.006,0.002,0.014,9.432,0.016,0.002,,,,,,,,,,,
13/01/2019 16:00,13/01/2019 16:00,0,0,0,9.096,0,0,,,,,,,,,,,
13/01/2019 17:00,13/01/2019 17:00,0,0,0,8.742,0,0,,,,,,,,,,,
13/01/2019 18:00,13/01/2019 18:00,0,0,0,8.209,0,0,,,,,,,,,,,
13/01/2019 19:00,13/01/2019 19:00,0,0,0,7.523,0,0,,,,,,,,,,,
13/01/2019 20:00,13/01/2019 20:00,0,0,0,6.706,0,0,,,,,,,,,,,
13/01/2019 21:00,13/01/2019 21:00,0,0,0,5.915,0,0,,,,,,,,,,,
13/01/2019 22:00,13/01/2019 22:00,0,0,0,5.398,0,0,,,,,,,,,,,
13/01/2019 23:00,13/01/2019 23:00,0,0,0,5.014,0,0,,,,,,,,,,,
14/01/2019 0:00,14/01/2019 0:00,0,0,0,4.681,0,0,,,,,,,,,,,
14/01/2019 1:00,14/01/2019 1:00,0,0,0,4.535,0,0,,,,,,,,,,,
14/01/2019 2:00,14/01/2019 2:00,0,0,0,4.5,0,0,,,,,,,,,,,
14/01/2019 3:00,14/01/2019 3:00,0,0,0,4.414,0,0,,,,,,,,,,,
14/01/2019 4:00,14/01/2019 4:00,0,0,0,4.438,0,0,,,,,,,,,,,
14/01/2019 5:00,14/01/2019 5:00,0,0,0,4.607,0,0,,,,,,,,,,,
14/01/2019 6:00,14/01/2019 6:00,0,0,0,4.754,0,0,,,,,,,,,,,
14/01/2019 7:00,14/01/2019 7:00,0,0,0,5.146,0,0,,,,,,,,,,,
14/01/2019 8:00,14/01/2019 8:00,0.005,0.003,0.011,5.506,0.014,0.003,,,,,,,,,,,
14/01/2019 9:00,14/01/2019 9:00,0.038,0.009,0.046,6.006,0.055,0.009,,,,,,,,,,,
14/01/2019 10:00,14/01/2019 10:00,0.073,0.016,0.077,6.579,0.093,0.016,,,,,,,,,,,
14/01/2019 11:00,14/01/2019 11:00,0.122,0.036,0.108,7.204,0.144,0.036,,,,,,,,,,,
14/01/2019 12:00,14/01/2019 12:00,0.207,0.103,0.131,7.683,0.234,0.103,,,,,,,,,,,
14/01/2019 13:00,14/01/2019 13:00,0.185,0.096,0.115,7.835,0.211,0.096,,,,,,,,,,,
14/01/2019 14:00,14/01/2019 14:00,0.072,0.024,0.067,7.374,0.091,0.024,,,,,,,,,,,
14/01/2019 15:00,14/01/2019 15:00,0.015,0.006,0.022,6.23,0.028,0.006,,,,,,,,,,,
14/01/2019 16:00,14/01/2019 16:00,0,0,0,4.881,0,0,,,,,,,,,,,
14/01/2019 17:00,14/01/2019 17:00,0,0,0,4.562,0,0,,,,,,,,,,,
14/01/2019 18:00,14/01/2019 18:00,0,0,0,4.04,0,0,,,,,,,,,,,
14/01/2019 19:00,14/01/2019 19:00,0,0,0,3.296,0,0,,,,,,,,,,,
14/01/2019 20:00,14/01/2019 20:00,0,0,0,2.484,0,0,,,,,,,,,,,
14/01/2019 21:00,14/01/2019 21:00,0,0,0,2.058,0,0,,,,,,,,,,,
14/01/2019 22:00,14/01/2019 22:00,0,0,0,1.882,0,0,,,,,,,,,,,
14/01/2019 23:00,14/01/2019 23:00,0,0,0,2.557,0,0,,,,,,,,,,,
15/01/2019 0:00,15/01/2019 0:00,0,0,0,3.043,0,0,,,,,,,,,,,
15/01/2019 1:00,15/01/2019 1:00,0,0,0,3.152,0,0,,,,,,,,,,,
15/01/2019 2:00,15/01/2019 2:00,0,0,0,3.283,0,0,,,,,,,,,,,
15/01/2019 3:00,15/01/2019 3:00,0,0,0,3.567,0,0,,,,,,,,,,,
15/01/2019 4:00,15/01/2019 4:00,0,0,0,3.757,0,0,,,,,,,,,,,
15/01/2019 5:00,15/01/2019 5:00,0,0,0,3.877,0,0,,,,,,,,,,,
15/01/2019 6:00,15/01/2019 6:00,0,0,0,4.228,0,0,,,,,,,,,,,
15/01/2019 7:00,15/01/2019 7:00,0,0,0,4.845,0,0,,,,,,,,,,,
15/01/2019 8:00,15/01/2019 8:00,0.001,0.001,0.007,5.406,0.008,0.001,,,,,,,,,,,
15/01/2019 9:00,15/01/2019 9:00,0.024,0.003,0.035,6.091,0.038,0.003,,,,,,,,,,,
15/01/2019 10:00,15/01/2019 10:00,0.052,0.007,0.063,6.801,0.07,0.007,,,,,,,,,,,
15/01/2019 11:00,15/01/2019 11:00,0.086,0.015,0.092,7.445,0.107,0.015,,,,,,,,,,,
15/01/2019 12:00,15/01/2019 12:00,0.112,0.026,0.109,7.969,0.135,0.026,,,,,,,,,,,
15/01/2019 13:00,15/01/2019 13:00,0.087,0.018,0.089,8.15,0.107,0.018,,,,,,,,,,,
15/01/2019 14:00,15/01/2019 14:00,0.049,0.01,0.057,8,0.067,0.01,,,,,,,,,,,
15/01/2019 15:00,15/01/2019 15:00,0.008,0.002,0.017,7.581,0.019,0.002,,,,,,,,,,,
15/01/2019 16:00,15/01/2019 16:00,0,0,0,7.228,0,0,,,,,,,,,,,
15/01/2019 17:00,15/01/2019 17:00,0,0,0,7.144,0,0,,,,,,,,,,,
15/01/2019 18:00,15/01/2019 18:00,0,0,0,7.022,0,0,,,,,,,,,,,
15/01/2019 19:00,15/01/2019 19:00,0,0,0,6.942,0,0,,,,,,,,,,,
15/01/2019 20:00,15/01/2019 20:00,0,0,0,6.816,0,0,,,,,,,,,,,
15/01/2019 21:00,15/01/2019 21:00,0,0,0,6.63,0,0,,,,,,,,,,,
15/01/2019 22:00,15/01/2019 22:00,0,0,0,6.5,0,0,,,,,,,,,,,
15/01/2019 23:00,15/01/2019 23:00,0,0,0,6.421,0,0,,,,,,,,,,,
16/01/2019 0:00,16/01/2019 0:00,0,0,0,6.417,0,0,,,,,,,,,,,
16/01/2019 1:00,16/01/2019 1:00,0,0,0,6.691,0,0,,,,,,,,,,,
16/01/2019 2:00,16/01/2019 2:00,0,0,0,6.858,0,0,,,,,,,,,,,
16/01/2019 3:00,16/01/2019 3:00,0,0,0,6.961,0,0,,,,,,,,,,,
16/01/2019 4:00,16/01/2019 4:00,0,0,0,7.045,0,0,,,,,,,,,,,
16/01/2019 5:00,16/01/2019 5:00,0,0,0,7.14,0,0,,,,,,,,,,,
16/01/2019 6:00,16/01/2019 6:00,0,0,0,7.13,0,0,,,,,,,,,,,
16/01/2019 7:00,16/01/2019 7:00,0,0,0,7.007,0,0,,,,,,,,,,,
16/01/2019 8:00,16/01/2019 8:00,0.008,0.004,0.014,7.031,0.018,0.004,,,,,,,,,,,
16/01/2019 9:00,16/01/2019 9:00,0.03,0.006,0.04,7.483,0.046,0.006,,,,,,,,,,,
16/01/2019 10:00,16/01/2019 10:00,0.071,0.014,0.077,8.126,0.091,0.014,,,,,,,,,,,
16/01/2019 11:00,16/01/2019 11:00,0.137,0.044,0.117,8.867,0.161,0.044,,,,,,,,,,,
16/01/2019 12:00,16/01/2019 12:00,0.185,0.08,0.133,9.278,0.213,0.08,,,,,,,,,,,
16/01/2019 13:00,16/01/2019 13:00,0.096,0.026,0.092,8.899,0.118,0.026,,,,,,,,,,,
16/01/2019 14:00,16/01/2019 14:00,0.079,0.027,0.073,7.864,0.1,0.027,,,,,,,,,,,
16/01/2019 15:00,16/01/2019 15:00,0.018,0.007,0.025,6.208,0.032,0.007,,,,,,,,,,,
16/01/2019 16:00,16/01/2019 16:00,0,0,0,4.581,0,0,,,,,,,,,,,
16/01/2019 17:00,16/01/2019 17:00,0,0,0,3.637,0,0,,,,,,,,,,,
16/01/2019 18:00,16/01/2019 18:00,0,0,0,2.789,0,0,,,,,,,,,,,
16/01/2019 19:00,16/01/2019 19:00,0,0,0,2.834,0,0,,,,,,,,,,,
16/01/2019 20:00,16/01/2019 20:00,0,0,0,2.94,0,0,,,,,,,,,,,
16/01/2019 21:00,16/01/2019 21:00,0,0,0,3.122,0,0,,,,,,,,,,,
16/01/2019 22:00,16/01/2019 22:00,0,0,0,2.812,0,0,,,,,,,,,,,
16/01/2019 23:00,16/01/2019 23:00,0,0,0,2.938,0,0,,,,,,,,,,,
17/01/2019 0:00,17/01/2019 0:00,0,0,0,3.038,0,0,,,,,,,,,,,
17/01/2019 1:00,17/01/2019 1:00,0,0,0,3.238,0,0,,,,,,,,,,,
17/01/2019 2:00,17/01/2019 2:00,0,0,0,3.272,0,0,,,,,,,,,,,
17/01/2019 3:00,17/01/2019 3:00,0,0,0,3.018,0,0,,,,,,,,,,,
17/01/2019 4:00,17/01/2019 4:00,0,0,0,2.366,0,0,,,,,,,,,,,
17/01/2019 5:00,17/01/2019 5:00,0,0,0,2.121,0,0,,,,,,,,,,,
17/01/2019 6:00,17/01/2019 6:00,0,0,0,1.868,0,0,,,,,,,,,,,
17/01/2019 7:00,17/01/2019 7:00,0,0,0,1.114,0,0,,,,,,,,,,,
17/01/2019 8:00,17/01/2019 8:00,0.109,0.103,0.024,0.113,0.127,0.103,,,,,,,,,,,
17/01/2019 9:00,17/01/2019 9:00,0.348,0.32,0.054,0.423,0.374,0.32,,,,,,,,,,,
17/01/2019 10:00,17/01/2019 10:00,0.493,0.474,0.065,1.623,0.539,0.474,,,,,,,,,,,
17/01/2019 11:00,17/01/2019 11:00,0.554,0.543,0.072,2.891,0.615,0.543,,,,,,,,,,,
17/01/2019 12:00,17/01/2019 12:00,0.535,0.519,0.076,3.623,0.595,0.519,,,,,,,,,,,
17/01/2019 13:00,17/01/2019 13:00,0.473,0.45,0.071,3.842,0.521,0.45,,,,,,,,,,,
17/01/2019 14:00,17/01/2019 14:00,0.322,0.29,0.062,3.488,0.352,0.29,,,,,,,,,,,
17/01/2019 15:00,17/01/2019 15:00,0.106,0.091,0.034,2.103,0.125,0.091,,,,,,,,,,,
17/01/2019 16:00,17/01/2019 16:00,0,0,0.001,-0.243,0.001,0,,,,,,,,,,,
17/01/2019 17:00,17/01/2019 17:00,0,0,0,-0.696,0,0,,,,,,,,,,,
17/01/2019 18:00,17/01/2019 18:00,0,0,0,-1.038,0,0,,,,,,,,,,,
17/01/2019 19:00,17/01/2019 19:00,0,0,0,-1.704,0,0,,,,,,,,,,,
17/01/2019 20:00,17/01/2019 20:00,0,0,0,-1.699,0,0,,,,,,,,,,,
17/01/2019 21:00,17/01/2019 21:00,0,0,0,-1.453,0,0,,,,,,,,,,,
17/01/2019 22:00,17/01/2019 22:00,0,0,0,-1.304,0,0,,,,,,,,,,,
17/01/2019 23:00,17/01/2019 23:00,0,0,0,-0.954,0,0,,,,,,,,,,,
18/01/2019 0:00,18/01/2019 0:00,0,0,0,-0.482,0,0,,,,,,,,,,,
18/01/2019 1:00,18/01/2019 1:00,0,0,0,-0.599,0,0,,,,,,,,,,,
18/01/2019 2:00,18/01/2019 2:00,0,0,0,-1.385,0,0,,,,,,,,,,,
18/01/2019 3:00,18/01/2019 3:00,0,0,0,-1.731,0,0,,,,,,,,,,,
18/01/2019 4:00,18/01/2019 4:00,0,0,0,-1.6,0,0,,,,,,,,,,,
18/01/2019 5:00,18/01/2019 5:00,0,0,0,-1.373,0,0,,,,,,,,,,,
18/01/2019 6:00,18/01/2019 6:00,0,0,0,-1.063,0,0,,,,,,,,,,,
18/01/2019 7:00,18/01/2019 7:00,0,0,0,-0.698,0,0,,,,,,,,,,,
18/01/2019 8:00,18/01/2019 8:00,0.004,0.002,0.011,-0.099,0.013,0.002,,,,,,,,,,,
18/01/2019 9:00,18/01/2019 9:00,0.024,0.003,0.035,0.796,0.038,0.003,,,,,,,,,,,
18/01/2019 10:00,18/01/2019 10:00,0.046,0.005,0.057,1.632,0.062,0.005,,,,,,,,,,,
18/01/2019 11:00,18/01/2019 11:00,0.064,0.007,0.075,2.38,0.082,0.007,,,,,,,,,,,
18/01/2019 12:00,18/01/2019 12:00,0.073,0.009,0.083,2.946,0.092,0.009,,,,,,,,,,,
18/01/2019 13:00,18/01/2019 13:00,0.068,0.009,0.077,3.19,0.086,0.009,,,,,,,,,,,
18/01/2019 14:00,18/01/2019 14:00,0.042,0.006,0.052,3.046,0.058,0.006,,,,,,,,,,,
18/01/2019 15:00,18/01/2019 15:00,0.013,0.003,0.022,2.657,0.025,0.003,,,,,,,,,,,
18/01/2019 16:00,18/01/2019 16:00,0,0,0,2.191,0,0,,,,,,,,,,,
18/01/2019 17:00,18/01/2019 17:00,0,0,0,2.004,0,0,,,,,,,,,,,
18/01/2019 18:00,18/01/2019 18:00,0,0,0,1.932,0,0,,,,,,,,,,,
18/01/2019 19:00,18/01/2019 19:00,0,0,0,1.727,0,0,,,,,,,,,,,
18/01/2019 20:00,18/01/2019 20:00,0,0,0,1.483,0,0,,,,,,,,,,,
18/01/2019 21:00,18/01/2019 21:00,0,0,0,1.162,0,0,,,,,,,,,,,
18/01/2019 22:00,18/01/2019 22:00,0,0,0,0.696,0,0,,,,,,,,,,,
18/01/2019 23:00,18/01/2019 23:00,0,0,0,0.532,0,0,,,,,,,,,,,
19/01/2019 0:00,19/01/2019 0:00,0,0,0,0.494,0,0,,,,,,,,,,,
19/01/2019 1:00,19/01/2019 1:00,0,0,0,0.693,0,0,,,,,,,,,,,
19/01/2019 2:00,19/01/2019 2:00,0,0,0,0.903,0,0,,,,,,,,,,,
19/01/2019 3:00,19/01/2019 3:00,0,0,0,1.161,0,0,,,,,,,,,,,
19/01/2019 4:00,19/01/2019 4:00,0,0,0,1.547,0,0,,,,,,,,,,,
19/01/2019 5:00,19/01/2019 5:00,0,0,0,1.883,0,0,,,,,,,,,,,
19/01/2019 6:00,19/01/2019 6:00,0,0,0,2.126,0,0,,,,,,,,,,,
19/01/2019 7:00,19/01/2019 7:00,0,0,0,2.311,0,0,,,,,,,,,,,
19/01/2019 8:00,19/01/2019 8:00,0.002,0.001,0.009,2.511,0.01,0.001,,,,,,,,,,,
19/01/2019 9:00,19/01/2019 9:00,0.024,0.003,0.035,2.847,0.038,0.003,,,,,,,,,,,
19/01/2019 10:00,19/01/2019 10:00,0.056,0.007,0.066,3.33,0.073,0.007,,,,,,,,,,,
19/01/2019 11:00,19/01/2019 11:00,0.078,0.01,0.087,3.815,0.097,0.01,,,,,,,,,,,
19/01/2019 12:00,19/01/2019 12:00,0.078,0.009,0.087,4.123,0.096,0.009,,,,,,,,,,,
19/01/2019 13:00,19/01/2019 13:00,0.06,0.007,0.071,4.215,0.078,0.007,,,,,,,,,,,
19/01/2019 14:00,19/01/2019 14:00,0.033,0.004,0.044,4.061,0.048,0.004,,,,,,,,,,,
19/01/2019 15:00,19/01/2019 15:00,0.007,0.001,0.016,3.688,0.017,0.001,,,,,,,,,,,
19/01/2019 16:00,19/01/2019 16:00,0,0,0,3.174,0,0,,,,,,,,,,,
19/01/2019 17:00,19/01/2019 17:00,0,0,0,2.784,0,0,,,,,,,,,,,
19/01/2019 18:00,19/01/2019 18:00,0,0,0,2.455,0,0,,,,,,,,,,,
19/01/2019 19:00,19/01/2019 19:00,0,0,0,2.108,0,0,,,,,,,,,,,
19/01/2019 20:00,19/01/2019 20:00,0,0,0,1.685,0,0,,,,,,,,,,,
19/01/2019 21:00,19/01/2019 21:00,0,0,0,1.228,0,0,,,,,,,,,,,
19/01/2019 22:00,19/01/2019 22:00,0,0,0,0.788,0,0,,,,,,,,,,,
19/01/2019 23:00,19/01/2019 23:00,0,0,0,0.368,0,0,,,,,,,,,,,
20/01/2019 0:00,20/01/2019 0:00,0,0,0,-0.111,0,0,,,,,,,,,,,
20/01/2019 1:00,20/01/2019 1:00,0,0,0,-0.545,0,0,,,,,,,,,,,
20/01/2019 2:00,20/01/2019 2:00,0,0,0,-0.858,0,0,,,,,,,,,,,
20/01/2019 3:00,20/01/2019 3:00,0,0,0,-1.266,0,0,,,,,,,,,,,
20/01/2019 4:00,20/01/2019 4:00,0,0,0,-1.606,0,0,,,,,,,,,,,
20/01/2019 5:00,20/01/2019 5:00,0,0,0,-1.887,0,0,,,,,,,,,,,
20/01/2019 6:00,20/01/2019 6:00,0,0,0,-2.341,0,0,,,,,,,,,,,
20/01/2019 7:00,20/01/2019 7:00,0,0,0,-2.841,0,0,,,,,,,,,,,
20/01/2019 8:00,20/01/2019 8:00,0.125,0.114,0.028,-2.149,0.142,0.114,,,,,,,,,,,
20/01/2019 9:00,20/01/2019 9:00,0.318,0.28,0.062,-0.069,0.342,0.28,,,,,,,,,,,
20/01/2019 10:00,20/01/2019 10:00,0.465,0.431,0.075,1.206,0.506,0.431,,,,,,,,,,,
20/01/2019 11:00,20/01/2019 11:00,0.534,0.51,0.081,2.871,0.591,0.51,,,,,,,,,,,
20/01/2019 12:00,20/01/2019 12:00,0.496,0.459,0.089,3.61,0.548,0.459,,,,,,,,,,,
20/01/2019 13:00,20/01/2019 13:00,0.417,0.37,0.087,3.738,0.457,0.37,,,,,,,,,,,
20/01/2019 14:00,20/01/2019 14:00,0.263,0.214,0.075,3.347,0.289,0.214,,,,,,,,,,,
20/01/2019 15:00,20/01/2019 15:00,0.075,0.054,0.038,1.449,0.092,0.054,,,,,,,,,,,
20/01/2019 16:00,20/01/2019 16:00,0,0.001,0.001,-0.44,0.002,0.001,,,,,,,,,,,
20/01/2019 17:00,20/01/2019 17:00,0,0,0,-0.928,0,0,,,,,,,,,,,
20/01/2019 18:00,20/01/2019 18:00,0,0,0,-1.138,0,0,,,,,,,,,,,
20/01/2019 19:00,20/01/2019 19:00,0,0,0,-1.186,0,0,,,,,,,,,,,
20/01/2019 20:00,20/01/2019 20:00,0,0,0,-1.187,0,0,,,,,,,,,,,
20/01/2019 21:00,20/01/2019 21:00,0,0,0,-1.232,0,0,,,,,,,,,,,
20/01/2019 22:00,20/01/2019 22:00,0,0,0,-1.201,0,0,,,,,,,,,,,
20/01/2019 23:00,20/01/2019 23:00,0,0,0,-1.045,0,0,,,,,,,,,,,
21/01/2019 0:00,21/01/2019 0:00,0,0,0,-0.639,0,0,,,,,,,,,,,
21/01/2019 1:00,21/01/2019 1:00,0,0,0,-0.175,0,0,,,,,,,,,,,
21/01/2019 2:00,21/01/2019 2:00,0,0,0,-0.112,0,0,,,,,,,,,,,
21/01/2019 3:00,21/01/2019 3:00,0,0,0,-0.086,0,0,,,,,,,,,,,
21/01/2019 4:00,21/01/2019 4:00,0,0,0,0.014,0,0,,,,,,,,,,,
21/01/2019 5:00,21/01/2019 5:00,0,0,0,-0.007,0,0,,,,,,,,,,,
21/01/2019 6:00,21/01/2019 6:00,0,0,0,-0.152,0,0,,,,,,,,,,,
21/01/2019 7:00,21/01/2019 7:00,0,0,0,-0.318,0,0,,,,,,,,,,,
21/01/2019 8:00,21/01/2019 8:00,0.015,0.007,0.02,0.125,0.027,0.007,,,,,,,,,,,
21/01/2019 9:00,21/01/2019 9:00,0.063,0.017,0.063,1.039,0.08,0.017,,,,,,,,,,,
21/01/2019 10:00,21/01/2019 10:00,0.116,0.034,0.102,2.021,0.136,0.034,,,,,,,,,,,
21/01/2019 11:00,21/01/2019 11:00,0.174,0.064,0.132,3.279,0.196,0.064,,,,,,,,,,,
21/01/2019 12:00,21/01/2019 12:00,0.182,0.068,0.137,4.135,0.205,0.068,,,,,,,,,,,
21/01/2019 13:00,21/01/2019 13:00,0.102,0.023,0.098,4.059,0.121,0.023,,,,,,,,,,,
21/01/2019 14:00,21/01/2019 14:00,0.052,0.01,0.059,3.713,0.069,0.01,,,,,,,,,,,
21/01/2019 15:00,21/01/2019 15:00,0.017,0.004,0.025,3.069,0.029,0.004,,,,,,,,,,,
21/01/2019 16:00,21/01/2019 16:00,0,0,0.001,2.122,0.001,0,,,,,,,,,,,
21/01/2019 17:00,21/01/2019 17:00,0,0,0,1.816,0,0,,,,,,,,,,,
21/01/2019 18:00,21/01/2019 18:00,0,0,0,2.113,0,0,,,,,,,,,,,
21/01/2019 19:00,21/01/2019 19:00,0,0,0,2.248,0,0,,,,,,,,,,,
21/01/2019 20:00,21/01/2019 20:00,0,0,0,2.565,0,0,,,,,,,,,,,
21/01/2019 21:00,21/01/2019 21:00,0,0,0,3.069,0,0,,,,,,,,,,,
21/01/2019 22:00,21/01/2019 22:00,0,0,0,3.519,0,0,,,,,,,,,,,
21/01/2019 23:00,21/01/2019 23:00,0,0,0,3.987,0,0,,,,,,,,,,,
22/01/2019 0:00,22/01/2019 0:00,0,0,0,4.29,0,0,,,,,,,,,,,
22/01/2019 1:00,22/01/2019 1:00,0,0,0,4.061,0,0,,,,,,,,,,,
22/01/2019 2:00,22/01/2019 2:00,0,0,0,3.237,0,0,,,,,,,,,,,
22/01/2019 3:00,22/01/2019 3:00,0,0,0,1.738,0,0,,,,,,,,,,,
22/01/2019 4:00,22/01/2019 4:00,0,0,0,0.24,0,0,,,,,,,,,,,
22/01/2019 5:00,22/01/2019 5:00,0,0,0,0.233,0,0,,,,,,,,,,,
22/01/2019 6:00,22/01/2019 6:00,0,0,0,0.264,0,0,,,,,,,,,,,
22/01/2019 7:00,22/01/2019 7:00,0,0,0,0.087,0,0,,,,,,,,,,,
22/01/2019 8:00,22/01/2019 8:00,0.023,0.012,0.025,0.277,0.037,0.012,,,,,,,,,,,
22/01/2019 9:00,22/01/2019 9:00,0.198,0.132,0.087,1.218,0.219,0.132,,,,,,,,,,,
22/01/2019 10:00,22/01/2019 10:00,0.369,0.29,0.111,2.539,0.401,0.29,,,,,,,,,,,
22/01/2019 11:00,22/01/2019 11:00,0.265,0.147,0.144,3.661,0.291,0.147,,,,,,,,,,,
22/01/2019 12:00,22/01/2019 12:00,0.087,0.014,0.093,3.466,0.107,0.014,,,,,,,,,,,
22/01/2019 13:00,22/01/2019 13:00,0.031,0.002,0.044,2.744,0.046,0.002,,,,,,,,,,,
22/01/2019 14:00,22/01/2019 14:00,0.012,0.001,0.023,2.244,0.024,0.001,,,,,,,,,,,
22/01/2019 15:00,22/01/2019 15:00,0.004,0.001,0.012,2.205,0.013,0.001,,,,,,,,,,,
22/01/2019 16:00,22/01/2019 16:00,0,0,0.001,1.928,0.001,0,,,,,,,,,,,
22/01/2019 17:00,22/01/2019 17:00,0,0,0,1.553,0,0,,,,,,,,,,,
22/01/2019 18:00,22/01/2019 18:00,0,0,0,1.189,0,0,,,,,,,,,,,
22/01/2019 19:00,22/01/2019 19:00,0,0,0,0.78,0,0,,,,,,,,,,,
22/01/2019 20:00,22/01/2019 20:00,0,0,0,0.305,0,0,,,,,,,,,,,
22/01/2019 21:00,22/01/2019 21:00,0,0,0,-0.07,0,0,,,,,,,,,,,
22/01/2019 22:00,22/01/2019 22:00,0,0,0,-0.306,0,0,,,,,,,,,,,
22/01/2019 23:00,22/01/2019 23:00,0,0,0,-0.741,0,0,,,,,,,,,,,
23/01/2019 0:00,23/01/2019 0:00,0,0,0,-0.864,0,0,,,,,,,,,,,
23/01/2019 1:00,23/01/2019 1:00,0,0,0,-1.008,0,0,,,,,,,,,,,
23/01/2019 2:00,23/01/2019 2:00,0,0,0,-1.138,0,0,,,,,,,,,,,
23/01/2019 3:00,23/01/2019 3:00,0,0,0,-1.179,0,0,,,,,,,,,,,
23/01/2019 4:00,23/01/2019 4:00,0,0,0,-1.16,0,0,,,,,,,,,,,
23/01/2019 5:00,23/01/2019 5:00,0,0,0,-1.314,0,0,,,,,,,,,,,
23/01/2019 6:00,23/01/2019 6:00,0,0,0,-1.489,0,0,,,,,,,,,,,
23/01/2019 7:00,23/01/2019 7:00,0,0,0,-1.759,0,0,,,,,,,,,,,
23/01/2019 8:00,23/01/2019 8:00,0.056,0.041,0.031,-1.694,0.072,0.041,,,,,,,,,,,
23/01/2019 9:00,23/01/2019 9:00,0.205,0.148,0.076,-0.846,0.224,0.148,,,,,,,,,,,
23/01/2019 10:00,23/01/2019 10:00,0.508,0.481,0.072,0.523,0.553,0.481,,,,,,,,,,,
23/01/2019 11:00,23/01/2019 11:00,0.598,0.594,0.07,1.701,0.664,0.594,,,,,,,,,,,
23/01/2019 12:00,23/01/2019 12:00,0.602,0.602,0.07,2.466,0.672,0.602,,,,,,,,,,,
23/01/2019 13:00,23/01/2019 13:00,0.516,0.499,0.07,2.753,0.569,0.499,,,,,,,,,,,
23/01/2019 14:00,23/01/2019 14:00,0.35,0.316,0.065,2.548,0.381,0.316,,,,,,,,,,,
23/01/2019 15:00,23/01/2019 15:00,0.138,0.116,0.041,0.766,0.157,0.116,,,,,,,,,,,
23/01/2019 16:00,23/01/2019 16:00,0,0.002,0.002,-2.05,0.004,0.002,,,,,,,,,,,
23/01/2019 17:00,23/01/2019 17:00,0,0,0,-2.792,0,0,,,,,,,,,,,
23/01/2019 18:00,23/01/2019 18:00,0,0,0,-3.042,0,0,,,,,,,,,,,
23/01/2019 19:00,23/01/2019 19:00,0,0,0,-2.86,0,0,,,,,,,,,,,
23/01/2019 20:00,23/01/2019 20:00,0,0,0,-2.581,0,0,,,,,,,,,,,
23/01/2019 21:00,23/01/2019 21:00,0,0,0,-2.293,0,0,,,,,,,,,,,
23/01/2019 22:00,23/01/2019 22:00,0,0,0,-1.992,0,0,,,,,,,,,,,
23/01/2019 23:00,23/01/2019 23:00,0,0,0,-1.535,0,0,,,,,,,,,,,
24/01/2019 0:00,24/01/2019 0:00,0,0,0,-1.249,0,0,,,,,,,,,,,
24/01/2019 1:00,24/01/2019 1:00,0,0,0,-1.13,0,0,,,,,,,,,,,
